ID,earnings,sex,age,mrd,educ,cworker,region,race,height,weight,occupation
7334,49430.10938,0,42,1,17,4,3,1,65,125,2
7335,33712.96875,1,32,6,16,3,1,4,67,128,1
7336,84054.75,0,33,1,12,1,2,1,65,120,5
7337,11953.45508,1,57,6,12,3,1,1,70,160,5
7338,23362.87305,0,34,1,12,1,4,4,61,119,13
7339,28560.38672,0,34,1,12,1,2,1,70,118,8
7340,84054.75,0,55,6,12,1,1,1,66,130,5
7341,38925.33594,1,43,4,14,1,1,2,69,200,2
7342,18168.8418,0,34,6,13,4,2,2,62,160,5
7343,18168.8418,0,30,5,12,3,3,2,61,501,2
7344,84054.75,0,39,1,12,1,4,1,65,120,2
7345,28560.38672,1,33,6,17,4,2,1,71,200,2
7346,6711.287598,0,27,6,16,1,3,1,62,120,5
7347,16081.58789,0,28,6,12,1,3,2,67,150,5
7348,18168.8418,0,40,6,17,1,4,1,64,230,5
7349,49430.10938,1,34,1,12,1,3,1,72,245,10
7350,33712.96875,0,39,1,14,1,3,1,63,105,5
7351,49430.10938,0,32,1,13,6,2,1,67,123,8
7352,84054.75,0,55,6,18,2,1,1,65,115,2
7353,33712.96875,1,59,1,16,1,4,4,67,180,5
7354,49430.10938,1,33,1,12,1,1,1,70,185,12
7355,84054.75,1,38,1,12,1,3,1,74,145,5
7356,23362.87305,1,52,1,17,6,2,1,72,180,9
7357,12954.76563,0,50,3,10,6,4,1,63,118,8
7358,23362.87305,0,34,1,12,1,3,1,68,189,8
7359,20305.50977,1,34,6,16,1,3,1,72,160,8
7360,20305.50977,1,50,5,12,1,3,2,67,250,14
7361,84054.75,1,59,1,18,4,4,3,73,220,1
7362,38925.33594,0,44,1,10,1,1,1,62,160,13
7363,23362.87305,1,28,6,18,1,1,1,72,220,2
7364,84054.75,0,58,1,16,4,2,1,65,130,2
7365,5675.895508,1,33,1,4,1,3,3,65,180,15
7366,4726.391113,0,37,5,8,1,3,2,65,180,8
7367,14021.39453,1,39,6,12,6,1,2,69,165,4
7368,84054.75,0,41,1,12,1,4,1,62,105,5
7369,49430.10938,1,46,1,15,1,1,3,73,220,13
7370,84054.75,1,30,1,16,3,4,1,69,175,7
7371,84054.75,1,50,1,14,1,3,1,68,198,1
7372,19237.19531,0,58,4,10,1,3,1,67,130,5
7373,84054.75,0,33,1,13,1,3,1,69,501,5
7374,19237.19531,1,25,1,12,1,4,4,71,165,10
7375,84054.75,0,43,1,13,1,1,1,62,280,5
7376,84054.75,1,61,1,18,4,1,1,75,180,2
7377,84054.75,1,50,1,12,1,3,1,68,185,2
7378,84054.75,0,25,6,13,1,1,1,66,115,4
7379,38925.33594,1,26,6,16,1,2,1,74,195,1
7380,28560.38672,1,32,1,12,1,3,4,70,180,13
7381,84054.75,0,35,1,16,1,1,1,61,140,1
7382,11953.45508,1,37,1,10,1,3,1,71,170,11
7383,84054.75,0,50,4,18,2,3,1,67,190,1
7384,84054.75,1,34,1,16,1,4,1,74,185,1
7385,49430.10938,0,35,1,12,2,2,1,70,170,5
7386,23362.87305,0,48,1,12,1,1,1,64,160,13
7387,84054.75,0,34,1,15,1,3,4,60,100,1
7388,84054.75,0,46,1,12,1,2,1,62,150,5
7389,84054.75,1,51,1,13,6,4,1,72,180,5
7390,84054.75,0,48,1,16,3,3,2,64,190,2
7391,16081.58789,1,52,4,12,1,2,1,72,136,13
7392,84054.75,0,27,1,16,1,3,1,59,105,2
7393,84054.75,1,35,1,17,2,3,1,71,190,3
7394,84054.75,1,52,1,12,1,1,1,68,180,4
7395,10865.42871,1,30,3,12,1,4,3,63,163,11
7396,33712.96875,1,53,1,10,1,3,1,69,160,7
7397,14021.39453,0,59,4,12,4,3,1,62,138,8
7398,11953.45508,0,34,6,13,4,3,2,64,155,5
7399,18168.8418,0,38,4,13,3,2,1,67,239,5
7400,28560.38672,1,33,1,12,1,2,1,70,210,14
7401,49430.10938,0,58,1,12,1,2,1,63,140,3
7402,84054.75,1,39,1,16,2,3,1,70,180,2
7403,33712.96875,0,38,1,12,1,2,1,66,300,13
7404,33712.96875,0,30,1,18,4,4,1,71,175,2
7405,15081.97559,0,25,1,12,1,3,1,63,150,8
7406,23362.87305,1,32,6,16,1,3,1,72,220,3
7407,38925.33594,0,34,1,14,1,3,4,64,108,2
7408,19237.19531,1,29,1,12,1,3,3,62,130,13
7409,84054.75,0,28,1,17,1,1,1,68,125,1
7410,16081.58789,0,38,6,12,1,3,2,67,222,12
7411,28560.38672,1,35,1,13,3,3,2,73,203,7
7412,84054.75,1,54,1,12,1,1,1,64,157,10
7413,84054.75,1,49,1,12,6,1,1,70,170,13
7414,33712.96875,1,26,4,12,1,1,1,70,160,10
7415,38925.33594,0,47,1,6,1,1,4,64,160,12
7416,84054.75,0,49,1,16,1,3,1,61,129,13
7417,28560.38672,0,26,1,12,1,4,4,66,157,4
7418,20305.50977,1,36,6,12,1,3,4,68,160,5
7419,84054.75,0,50,1,16,4,2,1,64,300,2
7420,16081.58789,0,62,3,12,1,4,1,63,120,5
7421,84054.75,1,48,1,13,1,2,1,70,170,3
7422,28560.38672,1,26,6,16,1,3,3,75,205,5
7423,84054.75,0,32,1,12,1,1,1,62,125,5
7424,28560.38672,1,27,6,16,1,3,1,70,160,4
7425,9857.505859,1,30,6,12,1,3,2,67,140,8
7426,33712.96875,1,34,1,13,1,2,1,73,215,13
7427,44152.16016,0,38,1,12,1,2,1,66,150,4
7428,23362.87305,1,55,4,10,1,1,1,67,148,14
7429,23362.87305,1,26,6,12,1,2,1,70,175,14
7430,38925.33594,1,27,1,14,1,3,1,69,180,10
7431,23362.87305,0,57,3,12,1,3,1,64,112,5
7432,84054.75,0,33,1,17,1,1,1,65,150,1
7433,84054.75,0,37,1,14,1,1,1,62,132,5
7434,49430.10938,1,52,1,16,1,4,1,66,210,13
7435,28560.38672,0,34,1,12,3,3,2,65,170,14
7436,84054.75,1,31,6,16,5,2,1,71,200,2
7437,44152.16016,0,51,1,18,4,2,1,64,235,2
7438,9857.505859,0,32,2,13,1,4,1,63,100,8
7439,8826.651367,0,38,6,15,1,1,2,61,185,4
7440,28560.38672,1,27,1,7,6,2,1,68,135,11
7441,33712.96875,1,28,1,12,1,3,1,70,235,13
7442,18168.8418,0,58,4,14,1,3,1,63,180,5
7443,16081.58789,0,33,4,12,1,3,1,63,170,5
7444,28560.38672,1,43,1,12,1,3,3,65,200,11
7445,28560.38672,1,27,1,14,1,1,1,74,295,4
7446,28560.38672,1,46,1,16,6,4,1,72,185,1
7447,84054.75,1,36,1,14,2,1,1,70,125,5
7448,84054.75,1,35,1,16,1,2,1,71,160,2
7449,23362.87305,0,37,1,12,1,3,1,59,109,5
7450,17171.26367,0,33,6,16,1,3,2,60,125,1
7451,84054.75,0,29,1,14,1,2,1,65,200,3
7452,28560.38672,1,33,1,15,1,4,1,69,165,2
7453,44152.16016,0,39,1,12,3,3,1,64,501,3
7454,28560.38672,1,28,1,16,1,3,1,72,185,5
7455,84054.75,0,52,4,16,4,4,2,64,230,2
7456,12954.76563,1,55,1,12,1,3,1,68,230,8
7457,23362.87305,0,52,4,12,1,3,2,68,125,5
7458,17171.26367,1,26,4,12,1,3,1,73,185,8
7459,84054.75,1,34,6,18,6,3,1,69,175,2
7460,84054.75,0,46,1,16,1,3,2,65,250,5
7461,38925.33594,0,27,1,14,1,4,1,67,180,4
7462,38925.33594,0,26,1,12,1,2,1,64,155,3
7463,84054.75,0,35,1,16,4,3,1,62,120,2
7464,49430.10938,0,43,1,14,4,3,1,65,120,2
7465,84054.75,1,42,1,13,1,4,1,71,180,10
7466,33712.96875,0,35,1,16,5,1,1,64,120,2
7467,33712.96875,1,62,6,9,6,1,1,70,225,4
7468,84054.75,1,47,6,17,1,1,1,70,177,2
7469,38925.33594,0,39,1,14,1,2,1,64,155,1
7470,23362.87305,0,38,6,14,1,3,2,62,125,5
7471,19237.19531,0,46,1,13,1,2,1,68,135,8
7472,33712.96875,0,53,6,16,4,2,1,61,115,2
7473,28560.38672,1,35,1,12,4,4,2,64,165,8
7474,84054.75,0,36,1,13,1,1,2,67,140,5
7475,84054.75,1,33,6,17,1,4,1,64,150,1
7476,12954.76563,0,49,4,9,1,4,3,63,137,8
7477,23362.87305,1,44,1,13,1,1,1,66,175,13
7478,49430.10938,1,58,1,18,1,1,1,68,170,4
7479,12954.76563,1,36,1,8,1,3,1,74,180,11
7480,84054.75,1,42,6,16,1,3,1,75,210,4
7481,23362.87305,0,39,5,12,1,2,2,64,228,1
7482,84054.75,0,34,6,16,1,4,1,65,138,1
7483,84054.75,1,25,6,17,1,4,1,72,170,9
7484,84054.75,1,38,1,18,1,1,1,75,240,2
7485,28560.38672,0,33,1,12,1,3,1,66,126,5
7486,38925.33594,0,32,6,16,1,3,1,69,175,4
7487,38925.33594,0,35,1,12,1,3,1,63,140,5
7488,49430.10938,0,31,1,12,1,2,1,65,120,8
7489,49430.10938,0,36,1,12,1,4,1,68,142,13
7490,84054.75,1,48,1,4,1,3,1,71,200,1
7491,33712.96875,0,59,1,12,6,1,1,63,104,1
7492,38925.33594,0,50,1,9,1,3,1,63,180,13
7493,84054.75,0,44,1,13,1,4,1,64,150,5
7494,23362.87305,1,47,4,12,1,3,1,68,160,13
7495,23362.87305,1,42,4,14,1,3,2,75,245,5
7496,84054.75,1,37,1,12,1,1,1,72,210,14
7497,33712.96875,0,43,1,12,1,2,1,61,145,4
7498,33712.96875,0,44,4,18,3,2,1,66,137,2
7499,84054.75,0,47,1,14,1,2,1,62,108,5
7500,28560.38672,0,29,6,16,1,1,1,62,125,2
7501,33712.96875,1,31,1,14,1,1,1,70,175,3
7502,17171.26367,1,45,4,12,1,1,1,69,154,15
7503,38925.33594,1,39,4,13,2,4,1,67,147,5
7504,49430.10938,0,38,1,16,1,3,1,65,110,2
7505,49430.10938,1,35,1,12,1,1,1,68,230,1
7506,23362.87305,0,50,4,14,4,1,1,69,170,5
7507,84054.75,0,44,1,13,1,2,1,64,121,5
7508,38925.33594,0,28,1,16,1,2,1,68,132,4
7509,84054.75,1,38,1,16,1,4,1,71,170,4
7510,38925.33594,0,28,1,14,1,3,2,67,140,5
7511,44152.16016,1,36,6,13,1,4,3,72,190,4
7512,17171.26367,0,49,1,12,1,4,1,67,150,5
7513,12954.76563,1,38,1,6,1,4,3,66,135,13
7514,33712.96875,0,33,1,18,4,4,1,69,125,2
7515,84054.75,0,29,1,15,1,2,1,64,120,1
7516,28560.38672,0,45,1,12,1,4,3,62,501,5
7517,44152.16016,1,36,1,12,1,3,1,70,200,11
7518,49430.10938,1,32,1,16,1,2,1,74,215,3
7519,84054.75,0,40,1,15,1,1,3,59,158,5
7520,84054.75,1,52,1,18,4,4,1,71,180,1
7521,28560.38672,1,44,1,10,1,4,1,71,195,13
7522,38925.33594,1,42,1,12,1,1,1,70,208,14
7523,10865.42871,0,37,1,12,1,3,2,63,144,8
7524,33712.96875,1,46,4,15,2,4,1,66,135,10
7525,49430.10938,0,47,1,12,6,3,1,61,143,4
7526,28560.38672,0,37,1,12,1,2,1,61,140,8
7527,28560.38672,0,28,6,14,1,3,1,64,115,5
7528,84054.75,1,32,1,18,1,1,1,71,220,15
7529,49430.10938,1,58,1,11,1,3,2,69,190,5
7530,84054.75,1,46,1,18,2,3,1,68,170,2
7531,84054.75,0,26,1,12,1,3,4,67,150,5
7532,33712.96875,0,37,1,12,1,2,3,61,150,15
7533,84054.75,1,36,1,12,1,1,1,69,210,10
7534,84054.75,1,41,1,8,1,1,1,71,173,4
7535,84054.75,1,54,1,12,5,3,1,68,160,4
7536,84054.75,0,51,4,18,6,3,1,63,120,2
7537,23362.87305,0,39,1,12,1,3,1,63,140,5
7538,84054.75,1,27,6,12,1,1,2,71,170,10
7539,23362.87305,1,41,6,12,1,1,1,67,158,13
7540,84054.75,0,36,1,18,4,3,1,66,140,2
7541,28560.38672,1,26,6,12,1,1,1,71,290,2
7542,84054.75,1,28,6,16,4,3,1,66,200,7
7543,84054.75,1,39,1,12,1,1,1,71,145,12
7544,44152.16016,0,26,1,12,1,2,1,65,160,5
7545,28560.38672,0,44,1,12,1,1,1,56,90,8
7546,33712.96875,1,42,1,18,4,4,1,69,210,2
7547,49430.10938,0,41,1,12,1,3,2,63,175,5
7548,28560.38672,0,39,4,12,4,4,2,68,185,5
7549,49430.10938,0,34,6,17,1,1,1,64,225,2
7550,84054.75,0,34,1,13,4,1,1,63,125,14
7551,44152.16016,0,53,1,16,1,2,1,70,190,14
7552,84054.75,1,45,1,18,5,4,1,68,145,2
7553,84054.75,0,38,1,14,1,2,1,67,150,1
7554,33712.96875,0,33,4,14,1,1,1,65,132,2
7555,15081.97559,0,46,5,13,1,1,2,63,195,8
7556,18168.8418,0,30,1,13,1,1,1,64,130,8
7557,84054.75,1,27,6,16,1,1,1,71,185,4
7558,84054.75,0,40,1,16,1,1,2,65,130,2
7559,23362.87305,0,26,1,15,1,3,1,60,94,5
7560,23362.87305,0,44,6,13,1,1,1,62,155,3
7561,33712.96875,0,27,1,12,2,1,1,68,128,4
7562,20305.50977,0,28,4,12,1,4,2,68,160,5
7563,12954.76563,0,47,1,12,1,3,1,62,180,5
7564,23362.87305,0,58,1,12,4,3,1,63,165,1
7565,38925.33594,0,47,4,15,1,3,2,64,175,3
7566,84054.75,1,44,1,12,1,2,1,74,200,13
7567,23362.87305,1,49,1,9,1,3,1,68,145,8
7568,84054.75,0,46,1,15,1,2,1,66,160,5
7569,33712.96875,0,46,1,13,1,1,1,65,120,14
7570,38925.33594,1,31,1,16,1,4,4,69,130,1
7571,28560.38672,0,60,3,13,4,1,1,65,154,5
7572,49430.10938,1,29,1,13,1,2,1,66,165,5
7573,84054.75,0,44,1,12,4,4,1,67,200,5
7574,28560.38672,0,35,1,13,6,2,1,69,200,8
7575,23362.87305,1,31,1,11,1,3,4,75,200,4
7576,44152.16016,0,61,3,16,1,1,1,62,135,8
7577,84054.75,0,63,1,4,1,2,1,66,138,5
7578,33712.96875,0,34,1,13,6,3,1,66,140,8
7579,44152.16016,1,43,1,14,1,2,1,74,240,4
7580,38925.33594,1,40,6,12,1,4,2,68,180,3
7581,84054.75,0,43,1,18,5,3,1,68,160,2
7582,84054.75,1,40,1,18,2,4,1,74,225,1
7583,28560.38672,1,41,1,11,1,3,1,70,170,10
7584,23362.87305,0,61,6,8,1,2,1,64,156,8
7585,84054.75,0,31,1,17,4,3,1,65,140,2
7586,15081.97559,1,28,1,12,1,3,2,64,160,8
7587,14021.39453,0,28,5,10,3,1,1,67,158,2
7588,33712.96875,0,54,5,12,1,4,1,65,300,4
7589,84054.75,0,41,1,14,6,3,2,64,185,12
7590,10865.42871,0,39,6,11,1,2,2,66,155,13
7591,49430.10938,0,26,2,15,5,3,1,68,140,1
7592,38925.33594,1,62,1,13,1,3,2,72,185,10
7593,49430.10938,0,44,1,13,1,1,3,62,140,5
7594,84054.75,0,45,1,16,1,3,1,64,120,5
7595,8826.651367,0,61,1,12,1,3,1,63,220,5
7596,9857.505859,1,34,6,12,4,4,4,68,195,11
7597,84054.75,0,29,1,16,1,2,1,60,129,5
7598,84054.75,1,50,1,16,2,3,4,69,160,2
7599,33712.96875,0,32,6,16,1,1,1,66,150,2
7600,23362.87305,0,46,4,17,6,4,1,67,160,8
7601,84054.75,0,50,1,13,1,3,1,64,150,4
7602,28560.38672,0,36,6,14,1,1,1,64,125,2
7603,84054.75,1,36,1,12,6,2,1,72,155,9
7604,28560.38672,1,33,6,12,1,1,2,72,220,10
7605,20305.50977,0,34,1,12,1,3,2,60,140,4
7606,9857.505859,0,37,1,10,1,3,3,59,130,4
7607,84054.75,1,37,1,17,1,2,1,72,185,2
7608,84054.75,0,45,1,17,4,2,1,65,150,2
7609,38925.33594,1,37,4,12,1,3,1,71,175,14
7610,11953.45508,0,30,6,16,1,1,2,65,175,4
7611,12954.76563,1,25,6,16,1,2,1,70,145,5
7612,15081.97559,0,58,1,12,3,3,1,62,160,5
7613,84054.75,1,51,1,12,1,2,1,70,160,3
7614,28560.38672,1,45,1,9,6,3,1,66,160,11
7615,12954.76563,0,30,3,7,1,1,3,62,165,12
7616,23362.87305,1,25,6,12,1,1,1,72,198,4
7617,16081.58789,0,39,5,12,4,3,1,64,103,2
7618,84054.75,1,36,1,16,6,3,1,72,168,7
7619,84054.75,0,37,1,17,1,4,1,66,135,2
7620,9857.505859,1,44,4,12,1,2,2,66,150,8
7621,38925.33594,1,58,1,12,1,3,1,70,210,12
7622,33712.96875,0,31,6,16,4,3,2,66,118,2
7623,6711.287598,0,44,3,12,3,3,2,65,170,5
7624,84054.75,1,48,6,18,6,2,1,65,150,2
7625,84054.75,1,52,1,18,1,1,1,71,155,1
7626,33712.96875,1,56,1,8,6,1,1,65,150,11
7627,33712.96875,1,26,1,13,1,1,1,72,180,7
7628,84054.75,0,32,1,14,1,3,1,62,130,2
7629,28560.38672,0,45,1,10,1,3,1,61,110,2
7630,16081.58789,0,37,2,12,1,3,2,65,160,13
7631,84054.75,1,46,1,18,1,1,3,67,175,1
7632,84054.75,0,37,1,12,1,1,1,62,125,3
7633,84054.75,0,31,1,18,1,3,1,67,129,2
7634,38925.33594,0,54,1,17,1,4,4,63,130,2
7635,49430.10938,1,53,1,8,1,4,1,69,205,10
7636,28560.38672,0,29,1,14,1,2,4,61,122,1
7637,84054.75,0,50,4,13,1,2,1,66,140,3
7638,49430.10938,1,51,4,7,6,2,1,71,210,14
7639,84054.75,1,45,1,18,3,4,1,78,190,2
7640,28560.38672,0,41,4,12,1,3,3,64,160,2
7641,38925.33594,0,50,1,12,4,2,1,64,120,8
7642,20305.50977,0,36,4,13,1,2,1,60,108,4
7643,38925.33594,1,26,6,16,1,3,4,63,140,4
7644,18168.8418,1,33,1,12,1,2,1,69,220,3
7645,84054.75,0,39,1,17,1,4,1,62,112,5
7646,38925.33594,0,36,1,12,1,4,1,64,155,12
7647,84054.75,0,41,1,12,1,1,1,62,100,5
7648,33712.96875,1,32,6,16,4,1,1,68,186,2
7649,44152.16016,1,48,1,12,1,2,1,74,195,4
7650,28560.38672,0,38,1,18,2,4,4,62,160,4
7651,19237.19531,0,52,1,16,6,2,1,65,200,9
7652,84054.75,1,32,5,9,1,2,3,66,155,10
7653,16081.58789,0,26,2,14,1,4,3,62,110,5
7654,23362.87305,0,30,1,12,1,3,1,63,190,6
7655,44152.16016,0,43,1,12,1,3,1,66,140,12
7656,28560.38672,0,31,6,17,1,1,2,65,110,5
7657,28560.38672,0,29,6,14,1,3,1,66,125,5
7658,44152.16016,0,25,1,12,1,3,1,67,180,13
7659,23362.87305,0,26,6,12,1,4,1,67,220,5
7660,33712.96875,1,43,4,12,1,3,1,69,198,5
7661,49430.10938,1,53,1,12,6,4,1,69,145,13
7662,14021.39453,0,34,6,12,1,3,2,64,501,13
7663,14021.39453,0,52,4,14,6,4,1,64,115,8
7664,18168.8418,0,44,1,16,1,2,1,63,180,4
7665,12954.76563,0,26,4,15,1,3,1,69,116,5
7666,33712.96875,0,26,1,13,1,3,1,62,115,5
7667,84054.75,0,44,1,18,1,3,1,65,135,2
7668,84054.75,1,37,1,12,1,3,2,68,144,5
7669,18168.8418,0,64,3,12,1,2,1,63,130,5
7670,23362.87305,0,35,6,12,1,3,1,69,140,13
7671,44152.16016,0,47,1,16,1,4,1,65,160,3
7672,16081.58789,1,42,6,12,1,2,1,73,160,13
7673,28560.38672,1,47,1,16,4,4,4,66,140,2
7674,16081.58789,1,30,4,12,1,2,1,66,145,10
7675,84054.75,1,53,1,12,1,3,4,74,250,14
7676,12954.76563,0,35,1,6,1,3,1,66,140,8
7677,8826.651367,1,29,6,13,1,1,2,72,259,7
7678,44152.16016,0,42,4,12,1,2,1,66,169,1
7679,44152.16016,1,27,1,12,1,2,1,74,200,5
7680,84054.75,0,36,1,12,1,1,1,65,120,4
7681,16081.58789,0,65,3,9,1,2,1,64,160,8
7682,23362.87305,0,36,1,12,1,3,1,61,152,3
7683,84054.75,1,25,6,16,1,3,1,65,150,5
7684,9857.505859,1,35,4,12,1,4,1,67,165,11
7685,23362.87305,0,64,3,8,1,4,2,64,189,6
7686,84054.75,0,55,1,12,1,2,1,62,135,5
7687,84054.75,1,44,1,11,6,2,1,71,200,4
7688,84054.75,0,32,1,16,1,2,1,66,125,2
7689,44152.16016,0,42,1,12,6,2,1,65,170,9
7690,23362.87305,0,47,1,12,1,1,1,68,240,8
7691,44152.16016,0,59,1,12,4,4,1,60,501,5
7692,38925.33594,0,39,1,13,1,4,1,64,142,13
7693,28560.38672,0,59,1,12,1,3,3,67,185,8
7694,18168.8418,1,33,6,15,1,3,1,71,140,1
7695,7782.854004,0,27,4,12,6,2,1,63,110,8
7696,28560.38672,0,38,1,12,6,4,4,62,120,8
7697,84054.75,1,43,1,18,4,4,1,70,155,2
7698,33712.96875,1,50,1,12,1,1,1,69,281,4
7699,84054.75,1,44,4,16,1,1,1,66,140,4
7700,84054.75,1,38,1,12,1,3,1,76,210,11
7701,23362.87305,1,30,1,13,1,3,1,74,225,8
7702,28560.38672,1,59,6,12,1,2,1,68,170,13
7703,9857.505859,1,25,6,15,1,2,2,68,175,13
7704,38925.33594,0,63,1,12,2,3,1,64,168,5
7705,38925.33594,0,52,4,13,1,1,1,62,135,1
7706,23362.87305,1,27,6,12,1,2,1,67,135,14
7707,33712.96875,0,25,1,12,1,1,1,69,120,13
7708,44152.16016,0,32,6,16,2,3,1,65,190,1
7709,4726.391113,0,48,4,14,1,3,4,64,163,4
7710,84054.75,0,49,1,13,1,3,1,65,150,5
7711,84054.75,0,59,3,12,4,4,1,66,98,3
7712,33712.96875,1,41,1,12,4,1,1,70,200,11
7713,18168.8418,1,43,4,13,4,4,1,71,184,9
7714,14021.39453,1,28,6,12,1,3,2,70,225,4
7715,84054.75,0,40,1,16,1,4,1,67,175,4
7716,5675.895508,0,30,6,12,1,2,1,63,145,13
7717,84054.75,0,53,1,16,1,4,1,68,160,1
7718,28560.38672,0,31,4,14,1,2,2,69,150,4
7719,33712.96875,1,58,4,12,1,2,1,72,183,14
7720,5675.895508,0,65,4,13,6,2,1,67,110,8
7721,84054.75,0,44,1,13,4,4,1,63,150,5
7722,28560.38672,1,32,6,16,1,3,1,67,165,10
7723,19237.19531,0,25,6,12,1,1,1,64,115,5
7724,5675.895508,0,49,3,13,1,2,1,63,104,8
7725,23362.87305,0,46,4,12,1,4,4,61,187,1
7726,49430.10938,1,55,6,16,2,3,1,68,147,2
7727,33712.96875,0,35,5,12,4,4,1,65,115,14
7728,49430.10938,0,43,4,16,4,3,1,63,150,2
7729,23362.87305,1,52,1,12,1,3,3,71,190,14
7730,23362.87305,1,26,1,12,1,4,3,70,195,14
7731,12954.76563,1,30,1,13,1,4,2,75,187,15
7732,33712.96875,0,44,4,16,4,2,2,63,127,2
7733,12954.76563,1,38,2,11,4,1,3,69,193,14
7734,38925.33594,1,36,1,12,6,1,1,67,130,10
7735,38925.33594,0,25,4,13,1,3,3,61,106,5
7736,84054.75,1,46,1,18,1,1,1,71,165,1
7737,33712.96875,1,30,1,12,1,3,4,66,165,14
7738,44152.16016,0,44,1,13,1,3,1,63,125,5
7739,84054.75,1,34,1,16,2,3,1,72,175,2
7740,28560.38672,1,29,1,12,1,4,1,64,160,13
7741,84054.75,0,51,1,18,4,3,1,60,130,2
7742,84054.75,1,28,1,12,1,1,1,69,175,4
7743,28560.38672,1,25,1,13,1,3,1,68,175,10
7744,33712.96875,0,39,6,16,6,2,1,62,126,4
7745,84054.75,1,48,1,15,1,1,1,70,172,2
7746,38925.33594,1,29,1,12,1,4,3,76,240,8
7747,84054.75,0,34,1,14,1,1,2,65,127,5
7748,84054.75,0,49,1,12,1,2,1,64,180,5
7749,84054.75,1,56,1,16,1,4,1,74,184,2
7750,84054.75,1,50,1,15,1,3,1,74,260,1
7751,44152.16016,1,33,1,13,1,2,1,72,180,14
7752,84054.75,0,29,1,12,1,3,3,62,501,5
7753,84054.75,1,38,6,16,1,4,4,65,130,1
7754,84054.75,0,50,1,14,1,3,2,67,170,5
7755,84054.75,1,47,1,12,1,1,1,68,220,11
7756,84054.75,1,58,6,18,4,4,1,71,205,2
7757,28560.38672,0,39,1,12,1,3,1,71,160,15
7758,33712.96875,1,39,6,14,1,4,1,73,180,1
7759,20305.50977,1,51,6,15,4,3,1,66,185,3
7760,44152.16016,0,42,1,12,4,3,2,64,230,8
7761,84054.75,0,37,1,12,1,1,1,63,180,5
7762,84054.75,0,25,1,18,1,1,1,62,107,2
7763,44152.16016,0,55,1,12,1,3,1,65,130,5
7764,23362.87305,0,35,1,11,1,3,1,62,185,4
7765,84054.75,1,51,1,12,4,3,1,70,180,3
7766,38925.33594,1,26,6,16,4,2,1,70,165,1
7767,28560.38672,0,36,1,16,4,1,1,62,110,8
7768,84054.75,1,33,1,14,1,4,1,67,190,12
7769,20305.50977,1,26,6,13,1,2,1,72,220,11
7770,49430.10938,0,31,1,13,1,4,1,65,230,3
7771,6711.287598,1,35,2,12,1,3,3,65,165,9
7772,28560.38672,1,25,6,16,1,2,1,69,150,4
7773,84054.75,1,32,6,18,2,3,3,72,190,2
7774,49430.10938,1,54,1,12,3,2,1,70,180,7
7775,84054.75,1,47,1,18,1,4,1,75,235,2
7776,23362.87305,1,33,1,12,1,4,3,70,184,8
7777,28560.38672,0,62,3,12,1,2,1,65,168,2
7778,9857.505859,0,39,4,9,4,2,1,60,135,13
7779,84054.75,0,44,1,14,1,4,1,64,125,15
7780,84054.75,0,46,1,16,1,1,1,66,130,5
7781,84054.75,1,44,1,13,4,3,1,71,190,1
7782,38925.33594,1,38,4,15,1,2,1,67,200,13
7783,84054.75,0,40,1,14,1,1,1,64,145,5
7784,33712.96875,0,59,1,12,1,3,1,65,160,3
7785,84054.75,0,44,1,11,1,2,1,64,230,1
7786,28560.38672,1,46,4,11,4,3,2,74,232,1
7787,19237.19531,0,33,4,13,6,4,1,66,125,4
7788,12954.76563,1,39,1,12,6,3,1,70,200,11
7789,44152.16016,0,33,1,12,1,2,1,67,140,13
7790,84054.75,0,45,1,16,2,1,1,68,140,1
7791,33712.96875,1,47,1,12,1,3,2,70,185,13
7792,44152.16016,1,59,3,9,5,1,1,67,180,10
7793,15081.97559,1,56,4,14,1,4,1,69,128,7
7794,15081.97559,1,31,1,9,1,2,1,74,175,8
7795,84054.75,0,48,1,15,1,3,1,64,118,2
7796,84054.75,0,33,1,15,1,3,1,63,120,2
7797,19237.19531,0,44,4,16,4,4,3,65,240,5
7798,38925.33594,1,30,6,12,4,4,2,67,145,5
7799,16081.58789,0,51,4,10,6,4,1,69,150,6
7800,23362.87305,1,57,1,13,1,2,1,67,160,4
7801,17171.26367,0,37,1,2,1,4,3,63,160,13
7802,49430.10938,1,38,6,16,1,3,1,71,160,13
7803,84054.75,1,34,1,12,1,2,1,69,184,10
7804,15081.97559,0,26,6,12,1,1,1,66,150,1
7805,84054.75,0,52,1,14,1,4,1,65,127,13
7806,10865.42871,0,48,4,13,1,3,1,69,160,14
7807,84054.75,0,50,1,18,4,3,1,63,160,1
7808,44152.16016,1,44,4,12,1,1,1,66,175,13
7809,17171.26367,0,52,1,15,6,3,1,66,501,8
7810,38925.33594,0,41,4,12,1,3,1,67,138,1
7811,33712.96875,1,38,1,12,1,4,1,72,173,15
7812,84054.75,1,37,4,18,1,4,1,70,150,1
7813,10865.42871,1,54,4,12,1,2,1,66,140,8
7814,28560.38672,1,30,6,16,1,2,1,72,145,5
7815,84054.75,0,38,1,18,1,1,1,63,124,2
7816,33712.96875,0,33,1,15,1,3,1,65,140,1
7817,16081.58789,1,56,4,10,1,1,1,65,160,9
7818,84054.75,0,46,1,19,6,1,1,63,100,2
7819,12954.76563,0,38,4,12,1,3,1,67,135,5
